"","PP","Monitor","distance","lag","gams.coeff","p.value","p.value_adj","edge","max.distance","start.day","end.day","year","wind.speed","knots","PP.longitude","PP.latitude","M.longitude","M.latitude","avgPM","avgemissions","PM.NAdays","emissions.NAdays","total.days","inmapPM"
"38","PP136","M12011-0035",424.223875889593,1,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-81.6339,29.7333,-80.169817,26.132677,NA,94.4782826086957,92,0,91,0.001874
"39","PP1361","M12011-0035",1392.57269739921,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-84.8483,38.0478,-80.169817,26.132677,NA,9.6974347826087,92,0,91,NA
"40","PP1363","M12011-0035",1440.23189119257,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-85.8894,38.1828,-80.169817,26.132677,NA,57.4235632183908,92,5,91,6.75e-05
"41","PP1364","M12011-0035",1427.77851033909,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-85.91,38.0531,-80.169817,26.132677,NA,69.6929661016949,92,33,91,9.588e-05
"42","PP1372","M12011-0035",1474.73722826459,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-87.5912,37.8453,-80.169817,26.132677,NA,6.61208333333333,92,80,91,NA
"43","PP1374","M12011-0035",1446.89209619923,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-87.0597,37.7958,-80.169817,26.132677,NA,16.827358974359,92,14,91,2.694e-05
"44","PP1378","M12011-0035",1391.48930603338,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-86.9783,37.2608,-80.169817,26.132677,NA,299.692436619718,92,21,91,0.00042482
"45","PP1379","M12011-0035",1467.78185134623,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-88.775,37.1517,-80.169817,26.132677,NA,108.766151898734,92,13,91,0.00018677
"46","PP1381","M12011-0035",1452.202564719,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-86.7917,37.9628,-80.169817,26.132677,NA,162.479735632184,92,5,91,0.00046902
"47","PP1382","M12011-0035",1451.83621129589,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-87.5028,37.6472,-80.169817,26.132677,NA,11.1061111111111,92,2,91,2.121e-05
"48","PP1383","M12011-0035",1451.81083604812,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-87.5033,37.6467,-80.169817,26.132677,NA,32.8824651162791,92,6,91,6.922e-05
"49","PP1384","M12011-0035",1275.56052887773,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-84.5917,37,-80.169817,26.132677,NA,65.7681956521739,92,0,91,0.00016186
"50","PP1393","M12011-0035",1366.86489174141,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-93.2917,30.2861,-80.169817,26.132677,NA,42.2187826086957,92,0,91,5.555e-05
"51","PP1552","M12011-0035",1505.68372264471,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-76.365,39.3269,-80.169817,26.132677,NA,113.853950617284,92,11,91,9.272e-05
"52","PP1554","M12011-0035",1486.18656115884,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-76.5268,39.1781,-80.169817,26.132677,NA,70.5514137931034,92,5,91,6.78e-05
"53","PP1570","M12011-0035",1508.88822598243,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-77.8269,39.595,-80.169817,26.132677,NA,16.8623913043478,92,23,91,NA
"54","PP1571","M12011-0035",1414.60451636238,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-76.6861,38.5444,-80.169817,26.132677,NA,169.991,92,0,91,0.00024725
"55","PP1572","M12011-0035",1471.95895860855,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-77.4644,39.2086,-80.169817,26.132677,NA,117.270988764045,92,3,91,0.00012122
"56","PP1573","M12011-0035",1388.55995883639,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-76.9767,38.3592,-80.169817,26.132677,NA,282.396275862069,92,5,91,0.00044855
"57","PP160","M12011-0035",2957.09919576026,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-109.8931,32.0619,-80.169817,26.132677,NA,5.73258695652174,92,0,91,NA
"58","PP1606","M12011-0035",1920.17577006118,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-72.6053,42.2814,-80.169817,26.132677,NA,11.3578555555556,92,2,91,8e-07
"59","PP1613","M12011-0035",1918.70312970641,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-71.146,41.737,-80.169817,26.132677,NA,11.8615617977528,92,3,91,NA
"60","PP1619","M12011-0035",1914.51451439857,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-71.1914,41.7125,-80.169817,26.132677,NA,87.0745487804878,92,10,91,6.35e-06
"61","PP1626","M12011-0035",2006.4442063187,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-70.8792,42.5267,-80.169817,26.132677,NA,26.4023417721519,92,13,91,NA
"62","PP165","M12011-0035",1818.52060273057,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-95.2889,36.1906,-80.169817,26.132677,NA,56.3204782608696,92,0,91,6.465e-05
"63","PP1695","M12011-0035",1977.78868393206,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-86.2417,43.2542,-80.169817,26.132677,NA,38.7812272727273,92,4,91,NA
"64","PP1702","M12011-0035",1970.83366460883,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-83.8431,43.6425,-80.169817,26.132677,NA,43.8132247191011,92,3,91,NA
"65","PP1710","M12011-0035",1940.53453581549,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-86.2036,42.9103,-80.169817,26.132677,NA,123.691392405063,92,13,91,2.118e-05
"66","PP1720","M12011-0035",1970.83366460883,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-83.8431,43.6425,-80.169817,26.132677,NA,33.6371071428571,92,8,91,NA
"67","PP1723","M12011-0035",1762.82821959517,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-83.4486,41.7917,-80.169817,26.132677,NA,29.2719382716049,92,11,91,1.013e-05
"68","PP1731","M12011-0035",1978.5212862413,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-82.6436,43.8519,-80.169817,26.132677,NA,6.24174074074074,92,11,91,2.9e-07
"69","PP1733","M12011-0035",1772.16991924911,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-83.3461,41.8917,-80.169817,26.132677,NA,362.374127906977,92,6,91,4.798e-05
"70","PP1740","M12011-0035",1810.58048091261,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-83.1131,42.2733,-80.169817,26.132677,NA,43.4543928571429,92,8,91,4.33e-06
"71","PP1743","M12011-0035",1856.88648634716,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-82.4719,42.7642,-80.169817,26.132677,NA,130.560636363636,92,4,91,1.024e-05
"72","PP1745","M12011-0035",1795.12608361558,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-83.1811,42.1236,-80.169817,26.132677,NA,84.8835930232558,92,6,91,6.38e-06
"73","PP1769","M12011-0035",2357.22948075597,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-87.395,46.5789,-80.169817,26.132677,NA,60.9688,92,87,91,1.43e-06
"74","PP1825","M12011-0035",1958.39236425405,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-86.2342,43.0722,-80.169817,26.132677,NA,3.03230434782609,92,0,91,2.9e-07
"75","PP1830","M12011-0035",1926.11934715131,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-86.1133,42.7956,-80.169817,26.132677,NA,2.62830434782609,92,0,91,2.4e-07
"76","PP1831","M12011-0035",1882.87477998387,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-84.5586,42.7183,-80.169817,26.132677,NA,20.787037037037,92,38,91,NA
"77","PP1832","M12011-0035",1881.95775947821,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-84.6572,42.6919,-80.169817,26.132677,NA,8.01624096385542,92,9,91,9.3e-07
"78","PP1843","M12011-0035",2352.13540604137,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-87.3917,46.5314,-80.169817,26.132677,NA,0.75495652173913,92,0,91,2e-08
"79","PP1866","M12011-0035",1803.87941319053,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-83.1453,42.2081,-80.169817,26.132677,NA,5.07834444444444,92,2,91,6e-07
"80","PP1891","M12011-0035",2597.3419369034,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-92.1619,47.5306,-80.169817,26.132677,NA,5.47512359550562,92,3,91,2.1e-07
"81","PP1893","M12011-0035",2627.28210976668,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-93.6531,47.2603,-80.169817,26.132677,NA,53.6440449438202,92,3,91,2.79e-06
"82","PP1904","M12011-0035",2381.26479278497,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-93.2501,44.8108,-80.169817,26.132677,NA,9.50389655172414,92,5,91,1.36e-06
"83","PP1912","M12011-0035",2386.33906140559,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-93.1075,44.9331,-80.169817,26.132677,NA,11.5196,92,87,91,NA
"84","PP1915","M12011-0035",2381.26205618607,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-92.7786,45.03,-80.169817,26.132677,NA,87.5867441860465,92,6,91,4.96e-06
"85","PP1927","M12011-0035",2401.72685264864,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-93.2753,45.0203,-80.169817,26.132677,NA,34.781,92,19,91,NA
"86","PP1943","M12011-0035",2642.10054942346,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-96.0428,46.29,-80.169817,26.132677,NA,8.94285869565217,92,0,91,7.4e-07
"87","PP1961","M12011-0035",2266.54886967902,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-92.9626,43.7014,-80.169817,26.132677,NA,7.28446153846154,92,1,91,7.7e-07
"88","PP2008","M12011-0035",2273.99265831555,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-92.4597,44.0281,-80.169817,26.132677,NA,6.58164935064935,92,15,91,4.1e-07
"89","PP2049","M12011-0035",990.87655904737,3,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-89.0265,30.4408,-80.169817,26.132677,NA,91.5719222222222,92,2,91,0.00024669
"90","PP207","M12011-0035",495.245426462764,1,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-81.5508,30.4311,-80.169817,26.132677,NA,64.6104130434783,92,0,91,0.00320108
"91","PP2076","M12011-0035",1844.27989659544,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-94.5913,37.3596,-80.169817,26.132677,NA,38.188402173913,92,0,91,7.819e-05
"92","PP2079","M12011-0035",1964.81934815529,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-94.4778,39.1306,-80.169817,26.132677,NA,7.04923333333333,92,2,91,4.78e-06
"93","PP2080","M12011-0035",1868.35223209912,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-93.9331,38.3108,-80.169817,26.132677,NA,40.352875,92,36,91,4.52e-05
"94","PP2094","M12011-0035",1950.06937607971,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-94.1861,39.1778,-80.169817,26.132677,NA,35.5626666666667,92,5,91,3.157e-05
"95","PP2098","M12011-0035",2035.01478109781,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-94.8773,39.7246,-80.169817,26.132677,NA,9.27487640449438,92,3,91,4.66e-06
"96","PP2103","M12011-0035",1702.1599631399,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-90.8361,38.5583,-80.169817,26.132677,NA,161.545647727273,92,4,91,0.00014796
"97","PP2104","M12011-0035",1661.36090064908,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-90.3358,38.4017,-80.169817,26.132677,NA,55.2587906976744,92,6,91,5.947e-05
"98","PP2107","M12011-0035",1704.39539654779,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-90.2917,38.9158,-80.169817,26.132677,NA,159.951093023256,92,6,91,0.00012099
"99","PP2123","M12011-0035",1820.35809601321,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-92.3175,38.9658,-80.169817,26.132677,NA,6.25521052631579,92,54,91,2.12e-06
"100","PP2132","M12011-0035",1952.29914085129,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-94.3261,39.0919,-80.169817,26.132677,NA,19.9732555555556,92,2,91,9.14e-06
"101","PP2161","M12011-0035",1735.38747437011,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-93.2592,37.1086,-80.169817,26.132677,NA,12.4059239130435,92,0,91,1.251e-05
"102","PP2167","M12011-0035",1455.70177249076,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-89.5617,36.5147,-80.169817,26.132677,NA,45.9662,92,47,91,9.383e-05
"103","PP2168","M12011-0035",1887.41849333424,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-92.6392,39.5531,-80.169817,26.132677,NA,52.5359807692308,92,40,91,4.212e-05
"104","PP2169","M12011-0035",1764.63224841701,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-91.7556,38.6853,-80.169817,26.132677,NA,3.48841573033708,92,3,91,NA
"105","PP2187","M12011-0035",3325.78700198826,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-108.4803,45.7747,-80.169817,26.132677,NA,8.73298780487805,92,10,91,2.89e-06
"106","PP2240","M12011-0035",2262.4474415604,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-96.4619,41.4275,-80.169817,26.132677,NA,4.39291304347826,92,0,91,1.26e-06
"107","PP2277","M12011-0035",2217.61392673094,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-96.7842,40.5589,-80.169817,26.132677,NA,14.9199213483146,92,3,91,8.66e-06
"108","PP2291","M12011-0035",2223.81589305172,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-95.9458,41.3297,-80.169817,26.132677,NA,49.0890113636364,92,4,91,1.552e-05
"109","PP2324","M12011-0035",3457.22618612791,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-114.6364,36.6531,-80.169817,26.132677,NA,8.40956060606061,92,26,91,9.59e-06
"110","PP2341","M12011-0035",3428.30352915634,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-114.5917,35.1458,-80.169817,26.132677,NA,128.205314606742,92,3,91,NA
"111","PP2364","M12011-0035",2045.69558959475,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-71.4692,43.1411,-80.169817,26.132677,NA,103.283329411765,92,7,91,1.86e-06
"112","PP2367","M12011-0035",2066.23823638116,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-70.7842,43.0978,-80.169817,26.132677,NA,20.2991294117647,92,7,91,3.8e-07
"113","PP2378","M12011-0035",1547.85477328244,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-74.6339,39.29,-80.169817,26.132677,NA,41.3092962962963,92,11,91,3.2e-06
"114","PP2384","M12011-0035",1563.44485328448,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-75.5015,39.6747,-80.169817,26.132677,NA,10.6472386363636,92,4,91,NA
"115","PP2403","M12011-0035",1716.14518229837,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-74.0719,40.7478,-80.169817,26.132677,NA,78.7622235294118,92,7,91,2.291e-05
"116","PP2408","M12011-0035",1637.53178260977,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-74.7325,40.1797,-80.169817,26.132677,NA,55.7943529411765,92,7,91,3.049e-05
"117","PP2442","M12011-0035",2921.26557434754,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-108.4814,36.69,-80.169817,26.132677,NA,32.40965,92,12,91,3.402e-05
"118","PP2451","M12011-0035",2920.89560615455,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-108.4386,36.8006,-80.169817,26.132677,NA,43.4291445783133,92,9,91,5.297e-05
"119","PP2480","M12011-0035",1805.06196282749,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-73.9646,41.573,-80.169817,26.132677,NA,32.9090909090909,92,4,91,4.13e-06
"120","PP2526","M12011-0035",1813.63332856545,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-75.9747,42.1117,-80.169817,26.132677,NA,38.8433536585366,92,10,91,NA
"121","PP2527","M12011-0035",1858.87301538423,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-76.9483,42.6789,-80.169817,26.132677,NA,50.3002168674699,92,9,91,NA
"122","PP2535","M12011-0035",1855.32517354393,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-76.6336,42.6028,-80.169817,26.132677,NA,8.47660869565217,92,0,91,NA
"123","PP2549","M12011-0035",1871.26829895604,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-78.93,42.97,-80.169817,26.132677,NA,73.901,92,91,91,NA
"124","PP2554","M12011-0035",1816.0861599927,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-79.35,42.49,-80.169817,26.132677,NA,62.6680273972603,92,19,91,1.89e-06
"125","PP26","M12011-0035",995.306313829615,3,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-86.4567,33.2442,-80.169817,26.132677,NA,404.584034482759,92,5,91,0.00185286
"126","PP2629","M12011-0035",1771.83288339269,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-73.9797,41.2578,-80.169817,26.132677,NA,32.4795753424658,92,19,91,NA
"127","PP2642","M12011-0035",1915.00799217456,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-77.6294,43.2689,-80.169817,26.132677,NA,65.7547093023256,92,6,91,NA
"128","PP2706","M12011-0035",1059.87011808288,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-82.5431,35.4714,-80.169817,26.132677,NA,45.9779545454545,92,4,91,0.00019206
"129","PP2708","M12011-0035",1054.51186843292,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-79.0492,35.595,-80.169817,26.132677,NA,40.1095730337079,92,3,91,NA
"130","PP2709","M12011-0035",1044.07106048448,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-78.0875,35.3775,-80.169817,26.132677,NA,47.5682375,92,12,91,NA
"131","PP2712","M12011-0035",1152.35536396993,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-79.0731,36.4833,-80.169817,26.132677,NA,321.256011111111,92,2,91,0.00064057
"132","PP2713","M12011-0035",927.512045097608,2,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-77.9864,34.2824,-80.169817,26.132677,NA,68.8086097560976,92,10,91,NA
"133","PP2716","M12011-0035",944.442268995015,3,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-78.975,34.5889,-80.169817,26.132677,NA,29.7843783783784,92,18,91,NA
"134","PP2718","M12011-0035",1007.33633489276,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-81.0122,35.1897,-80.169817,26.132677,NA,152.207907407407,92,38,91,0.00095862
"135","PP2720","M12011-0035",1062.3862627875,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-80.3767,35.7133,-80.169817,26.132677,NA,38.4312295081967,92,31,91,NA
"136","PP2723","M12011-0035",1148.7563445873,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-79.7208,36.4862,-80.169817,26.132677,NA,26.158234375,92,28,91,NA
